"study_id","site_id","plot_id","plant_id","year","month","day","species","plot_radius","alive_or_dead","decay_class","diameter","diameter_height","diameter_flag","basal_area","basal_density","total_height","canopy_height","height_method","canopy_quality","plant_AGB_kg_general","plant_AGC_kg_general","plant_AGB_kg_species","plant_AGC_kg_species","plant_BGB_kg","plant_BGC_kg","plant_notes"
"Romero_et_al_2025","R3","3","R3_3_7",2016,8,18,"Rhizophora racemosa",7,"alive",NA,"7","3.2","diameter above lowest prop root","0.0038465","38.465000000000003","9.5","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R3","3","R3_3_2",2016,8,18,"Rhizophora racemosa",7,"alive",NA,"8","1.7","diameter above lowest prop root","0.005024","50.239999999999995","6.5","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","R3","3","R3_3_8",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"10.3","2.8","diameter above lowest prop root","0.008328065","83.280650000000023","10","9","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","3","R3_3_3",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"10.7","2.7","diameter above lowest prop root","0.008987465","89.874649999999988","10","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","3","R3_3_6",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"11","3.8","diameter above lowest prop root","0.0094985","94.984999999999999","14","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","3","R3_3_5",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"12","2.3","diameter above lowest prop root","0.011304","113.03999999999999","12.5","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","3","R3_3_4",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"12.5","3.5","diameter above lowest prop root","0.012265625","122.65625","22","16","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","3","R3_3_9",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"14","2.4","diameter above lowest prop root","0.015386","153.86000000000001","15","8","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","3","R3_3_1",2016,8,18,"Rhizophora racemosa",2,"alive",NA,"25","3","diameter above lowest prop root","0.0490625","490.625","28","26","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","4","R3_4_4",2016,8,18,"Rhizophora mangle",7,"alive",NA,"7","1.6","diameter above lowest prop root","0.0038465","38.465000000000003","6","4","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","4","R3_4_1",2016,8,18,"Rhizophora mangle",2,"alive",NA,"10","4","diameter above lowest prop root","0.00785","78.5","9","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","4","R3_4_2",2016,8,18,"Rhizophora mangle",2,"alive",NA,"10","3.5","diameter above lowest prop root","0.00785","78.5","13","8","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","4","R3_4_3",2016,8,18,"Rhizophora mangle",2,"alive",NA,"14","4","diameter above lowest prop root","0.015386","153.86000000000001","9","8","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","5","R3_5_1",2016,8,18,"Rhizophora mangle",2,"alive",NA,"4.7","0.3","diameter above lowest prop root","0.001734065","17.340650000000004","5","4","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","R3","5","R3_5_2",2016,8,18,"Rhizophora mangle",7,"alive",NA,"5.5","0.3","diameter above lowest prop root","0.002374625","23.74625","4.5","4","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","R3","6","R3_6_4",2016,8,18,"Rhizophora mangle",7,"alive",NA,"6.7","1.6","diameter above lowest prop root","0.003523865","35.23865","7","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","6","R3_6_2",2016,8,18,"Rhizophora mangle",7,"alive",NA,"7.2","3.5","diameter above lowest prop root","0.00406944","40.694400000000009","7.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","6","R3_6_3",2016,8,18,"Rhizophora mangle",7,"alive",NA,"8.6","2","diameter above lowest prop root","0.00580586","58.058599999999998","8","3","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R3","6","R3_6_1",2016,8,18,"Rhizophora mangle",2,"alive",NA,"12","2.6","diameter above lowest prop root","0.011304","113.03999999999999","8","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_1",2016,8,31,"Rhizophora mangle",7,"alive",NA,"9","1.8","diameter above lowest prop root","6.3585000000000004E-3","63.585","6","4.5999999999999996","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","R4","1","R4_1_5",2016,8,31,"Rhizophora mangle",7,"alive",NA,"9.5","4.5","diameter above lowest prop root","7.0846249999999998E-3","70.84625","17","12","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_3",2016,8,31,"Rhizophora mangle",2,"alive",NA,"10","3.4","diameter above lowest prop root","7.8499999999999993E-3","78.5","12","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_8",2016,8,31,"Rhizophora mangle",2,"alive",NA,"10","2.4","diameter above lowest prop root","7.8499999999999993E-3","78.5","7.8","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_9",2016,8,31,"Rhizophora mangle",2,"alive",NA,"10","4.5","diameter above lowest prop root","7.8499999999999993E-3","78.5","10","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_7",2016,8,31,"Rhizophora mangle",2,"alive",NA,"10.8","5.5","diameter above lowest prop root","9.1562400000000013E-3","91.5624","14","9","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_6",2016,8,31,"Rhizophora mangle",2,"alive",NA,"11","3.4","diameter above lowest prop root","9.4985E-3","94.985","12.5","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_11",2016,8,31,"Rhizophora mangle",2,"alive",NA,"12","5","diameter above lowest prop root","1.1304E-2","113.04","15","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_2",2016,8,31,"Rhizophora mangle",2,"alive",NA,"12.5","3.5","diameter above lowest prop root","1.2265625E-2","122.65625","6.8","5","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_4",2016,8,31,"Rhizophora mangle",2,"alive",NA,"13","3.6","diameter above lowest prop root","1.3266499999999999E-2","132.665","15","12","clinometer","low",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_12",2016,8,31,"Rhizophora mangle",2,"alive",NA,"13","3.8","diameter above lowest prop root","1.3266499999999999E-2","132.665","18","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","1","R4_1_10",2016,8,31,"Rhizophora mangle",2,"alive",NA,"13.5","4","diameter above lowest prop root","1.4306625E-2","143.06625","8","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","2","R4_2_21",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"2.6","1.3","DBH","5.3066000000000007E-4","5.3066","2.7",NA,"clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_24",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"4.5","1.3","DBH","1.5896250000000001E-3","15.89625","3","1","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_10",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","1.9624999999999998E-3","19.625","3","1.6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_12",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","1.9624999999999998E-3","19.625","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_31",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","1.9624999999999998E-3","19.625","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_32",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","1.9624999999999998E-3","19.625","2.8","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_16",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5.3","1.3","DBH","2.205065E-3","22.05065","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_9",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5.8","1.3","DBH","2.6407400000000004E-3","26.4074","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_26",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5.9","1.3","DBH","2.732585E-3","27.32585","5.5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_28",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5.9","1.3","DBH","2.732585E-3","27.32585","3.5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_6",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.26","3.2","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_34",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.26","3","1.6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_14",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.3","1.3","DBH","3.1156650000000001E-3","31.15665","4","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_29",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.3","1.3","DBH","3.1156650000000001E-3","31.15665","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_5",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.5","1.3","DBH","3.3166249999999997E-3","33.16625","4.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_20",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.5","1.3","DBH","3.3166249999999997E-3","33.16625","4.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_30",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7","1.3","DBH","3.8465000000000005E-3","38.465","4","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_27",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.1","1.3","DBH","3.9571849999999993E-3","39.57185","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, lianas y bejucos"
"Romero_et_al_2025","R4","2","R4_2_25",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.4","1.3","DBH","4.2986600000000002E-3","42.9866","4","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","2","R4_2_17",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.5","1.3","DBH","4.4156250000000003E-3","44.15625","5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_19",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.5","1.3","DBH","4.4156250000000003E-3","44.15625","6","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_7",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.6","1.3","DBH","4.5341599999999998E-3","45.3416","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_4",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"8","1.3","DBH","5.0239999999999998E-3","50.24","5","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","2","R4_2_33",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"8.6","1.3","DBH","5.8058599999999995E-3","58.0586","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_11",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","6.3585000000000004E-3","63.585","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_15",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","6.3585000000000004E-3","63.585","5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","R4","2","R4_2_1",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9.7","1.3","DBH","7.386064999999999E-3","73.86065","3.8","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","2","R4_2_23",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"10","1.3","DBH","7.8499999999999993E-3","78.5","5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, lianas y bejucos"
"Romero_et_al_2025","R4","2","R4_2_8",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"10.5","1.3","DBH","8.6546250000000009E-3","86.54625","5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, lianas y bejucos, plaga insectos"
"Romero_et_al_2025","R4","2","R4_2_3",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"10.7","1.3","DBH","8.9874649999999983E-3","89.87465","5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","2","R4_2_13",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"11","1.3","DBH","9.4985E-3","94.985","6","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_18",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"12.3","1.3","DBH","1.1876265000000002E-2","118.76265","4.6","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","2","R4_2_2",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"13.5","1.3","DBH","1.4306625E-2","143.06625","6","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","R4","2","R4_2_22",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"17.5","1.3","DBH","2.4040624999999999E-2","240.40625","6","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, lianas y bejucos"
"Romero_et_al_2025","R4","3","R4_3_26",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5","1.3","DBH","1.9624999999999998E-3","19.625","3","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_32",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5.2","1.3","DBH","2.1226400000000003E-3","21.2264","4","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_19",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"5.8","1.3","DBH","2.6407400000000004E-3","26.4074","2.5","1.8","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","R4","3","R4_3_5",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.26","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_23",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.26","3.6","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_28",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6","1.3","DBH","2.826E-3","28.26","3","1.8","clinometer","medium",NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","R4","3","R4_3_17",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.2","1.3","DBH","3.0175400000000004E-3","30.1754","3.5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"fuste anillado/picado"
"Romero_et_al_2025","R4","3","R4_3_2",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.3","1.3","DBH","3.1156650000000001E-3","31.15665","3","1.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_24",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.3","1.3","DBH","3.1156650000000001E-3","31.15665","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_12",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"6.5","1.3","DBH","3.3166249999999997E-3","33.16625","3.8","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_3",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.1","1.3","DBH","3.9571849999999993E-3","39.57185","4.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_21",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.3","1.3","DBH","4.1832650000000002E-3","41.83265","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","3","R4_3_27",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.5","1.3","DBH","4.4156250000000003E-3","44.15625","3.5","1.7","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_29",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.5","1.3","DBH","4.4156250000000003E-3","44.15625","3.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_11",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.6","1.3","DBH","4.5341599999999998E-3","45.3416","4","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","R4","3","R4_3_25",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"7.7","1.3","DBH","4.6542650000000012E-3","46.54265","5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","R4","3","R4_3_30",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"8.1","1.3","DBH","5.1503850000000004E-3","51.50385","4.5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_8",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"8.5","1.3","DBH","5.6716250000000005E-3","56.71625","4","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","R4","3","R4_3_16",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"8.5","1.3","DBH","5.6716250000000005E-3","56.71625","4","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_20",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"8.7","1.3","DBH","5.9416649999999988E-3","59.41665","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","R4","3","R4_3_1",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9","1.3","DBH","6.3585000000000004E-3","63.585","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"lianas y bejucos"
"Romero_et_al_2025","R4","3","R4_3_31",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9.2","1.3","DBH","6.6442399999999992E-3","66.4424","5","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","R4","3","R4_3_14",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9.5","1.3","DBH","7.0846249999999998E-3","70.84625","3.5","2","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_22",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9.5","1.3","DBH","7.0846249999999998E-3","70.84625","5","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_9",2016,8,31,"Peliciera rhizophorae",7,"alive",NA,"9.7","1.3","DBH","7.386064999999999E-3","73.86065","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","R4","3","R4_3_7",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"10.7","1.3","DBH","8.9874649999999983E-3","89.87465","5","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_4",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"11.7","1.3","DBH","1.0745864999999999E-2","107.45865","5","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_6",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"13","1.3","DBH","1.3266499999999999E-2","132.665","6","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","R4","3","R4_3_15",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"13.5","1.3","DBH","1.4306625E-2","143.06625","4","3","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","R4","3","R4_3_18",2016,8,31,"Peliciera rhizophorae",2,"alive",NA,"13.8","1.3","DBH","1.4949540000000002E-2","149.4954","6","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
